日期,执行策略,收益率,资金余额
2016-01-28,超跌策略,0.0649551345962116,31848.210112232347
2016-01-29,超跌策略,-0.02109117693984064,31176.493877538032
2016-02-01,超跌策略,0.03212793865402097,32178.130360283034
2016-02-02,超跌策略,-0.0051324824526082224,32012.97667085114
2016-02-04,超跌策略,-0.007551145212365551,31771.242035329473
2016-02-05,超跌策略,-0.017796243118640143,31205.83328788759
2016-02-16,超跌策略,0.04426315531573177,32587.101933466194
2016-02-17,超跌策略,0.03970091998181369,33880.83985976594
2016-02-18,超跌策略,-0.010118114091998476,33538.0296565321
2016-02-19,超跌策略,0.012261633368635838,33949.26068008693
2016-02-22,超跌策略,-0.015509500988498681,33422.72458801032
2016-02-23,超跌策略,0.013215859030837107,33864.43460459196
2016-02-24,超跌策略,-0.14177286356821595,29063.376737580373
2016-02-26,超跌策略,-0.06597262173408036,27145.98957775691
2016-02-29,超跌策略,0.022167487684729315,27747.747967411626
2016-03-01,超跌策略,0.07187625927289054,29742.152294556126
2016-03-02,超跌策略,0.023782510532018186,30449.495344746298
2016-03-04,超跌策略,0.029203956665096564,31338.74108726833
2016-03-07,超跌策略,0.005932590833456652,31524.661015374728
2016-03-08,超跌策略,0.03432198330702896,32606.649904504167
2016-03-10,超跌策略,-0.015378753448742843,32105.20027483332
2016-03-14,超跌策略,0.0007391214012932856,32128.92991544926
2016-03-15,超跌策略,-0.010542168674698704,31790.221316943018
2016-03-16,超跌策略,0.02634354620168211,32627.688480967605
2016-03-17,超跌策略,0.04518204209316612,34101.87407531739
2016-03-18,超跌策略,0.0348095916642015,35288.94638686321
2016-03-21,超跌策略,-0.008882255646646131,34975.5009435543
2016-03-22,超跌策略,0.0346986227866215,36189.10265756782
2016-03-23,超跌策略,0.048573898012100214,37946.948439205946
2016-03-28,超跌策略,-0.023656484524261945,37049.2570407109
2016-03-29,超跌策略,0.04169609717774181,38594.06646264352
2016-03-30,超跌策略,0.0038849295292131547,38744.00169109666
2016-03-31,超跌策略,0.000381108896623239,38758.76737483192
2016-04-01,超跌策略,0.03017325081245925,39928.24538401449
2016-04-05,超跌策略,0.006882312456985673,40203.044044606475
2016-04-06,超跌策略,0.0021877899544784363,40290.999860506716
2016-04-07,超跌策略,-0.0174957795846572,39586.077407701836
2016-04-08,超跌策略,0.03824396847652656,41100.00610419133
2016-04-11,超跌策略,0.004616575150929725,41289.747371075
2016-04-12,超跌策略,0.013070993717091639,41829.44539954262
2016-04-13,超跌策略,0.030117484320120402,43089.24306548268
2016-04-14,超跌策略,0.022249232237109506,44047.94564136786
2016-04-15,超跌策略,0.0031890354771832996,44188.41610271523
2016-04-18,超跌策略,-0.030093667221933962,42858.624613455766
2016-04-19,超跌策略,-0.05431679207391549,40530.68161175269
2016-04-20,超跌策略,-0.013445918558434466,39985.70936768322
2016-04-21,超跌策略,-0.002488217558034078,39886.21622356411
2016-04-25,超跌策略,0.00910174257915819,40249.25029608763
2016-04-26,超跌策略,-0.0010921727385343472,40205.2911621678
2016-04-27,超跌策略,-0.009916714731463716,39806.58675901714
2016-04-28,超跌策略,0.0025605435100386487,39908.51325639973
2016-04-29,超跌策略,0.09283138812766079,43613.275940102474
2016-05-03,超跌策略,0.003442924004619874,43763.433134756764
2016-05-04,超跌策略,-0.0006537371976466089,43734.82335061985
2016-05-05,超跌策略,-0.046692416727792896,41692.738753216305
2016-05-06,超跌策略,-0.04652999645012412,39752.7757670332
2016-05-11,超跌策略,0.020078786996010844,40550.96328415964
2016-05-13,超跌策略,0.004601226993865115,40737.54747104995
2016-05-16,超跌策略,-0.008289728478516056,40399.84426363429
2016-05-17,超跌策略,-0.0383015294344452,38852.4684394237
2016-05-19,超跌策略,0.008881922675026077,39197.55305983655
2016-05-23,超跌策略,-0.007495458784108844,38903.74941643863
2016-05-24,超跌策略,-0.0032605694892100523,38776.90103807551
2016-05-25,超跌策略,-0.001020464431427115,38737.33058980519
2016-05-26,超跌策略,0.03456560530218744,40076.30986943275
2016-05-27,超跌策略,0.041633012831741256,41744.80739247568
2016-05-31,超跌策略,0.0034331220773828885,41888.12241235089
2016-06-01,超跌策略,0.006497932471594359,42160.30860314822
2016-06-02,超跌策略,0.005725190839694472,42401.68441576166
2016-06-03,超跌策略,-0.008027736303212962,42061.29487445987
2016-06-06,超跌策略,0.0025740326679515313,42169.562021523074
2016-06-07,超跌策略,-0.0012152033212134983,42118.3174297004
2016-06-08,超跌策略,-0.06752990901636513,39274.071285750346
2016-06-15,超跌策略,-0.045198703735289225,37498.934173227084
2016-06-16,超跌策略,0.005952380952381153,37722.14211473439
2016-06-17,超跌策略,-0.02586540915000013,36746.44347492234
2016-06-21,超跌策略,0.020280473922417164,37491.67876355707
2016-06-22,超跌策略,-0.011002291970315548,37079.184367343136
2016-06-23,超跌策略,-0.027615267490133433,36055.23277272298
2016-06-24,超跌策略,0.026202153447207,36999.957514408634
2016-06-27,超跌策略,-0.002089830214830224,36922.63388524759
2016-06-28,超跌策略,-0.007017543859649145,36663.527682544096
2016-06-29,超跌策略,-0.0010131004121540776,36626.38384753789
2016-06-30,超跌策略,-0.00026934571294257026,36616.51868806796
2016-07-01,超跌策略,0.015879805569228633,37197.98188545651
2016-07-04,超跌策略,0.007246376811594235,37467.53247882938
2016-07-05,超跌策略,0.0011814430244942997,37511.79823372151
2016-07-06,超跌策略,0.017880925181821494,38182.54389137426
2016-07-07,超跌策略,-0.011774221671154828,37732.974155628624
2016-07-08,超跌策略,-0.00083999855897543,37701.27851171204
2016-07-11,超跌策略,0.0,37701.27851171204
2016-07-12,超跌策略,0.0027657907772964396,37805.552360112015
2016-07-13,超跌策略,-0.0028603404850983116,37697.415608134885
2016-07-14,超跌策略,-0.007348560607672416,37420.39386478589
2016-07-15,超跌策略,-0.006675373397304396,37170.59876306424
2016-07-18,超跌策略,0.001856878980909693,37239.6200666152
2016-07-19,超跌策略,0.001527970864549033,37296.52112108386
2016-07-20,超跌策略,-0.0056059612929934,37087.43826731575
2016-07-21,超跌策略,-0.00043634776917200746,37071.25524636351
2016-07-22,超跌策略,0.001725846493532357,37135.23454224128
2016-07-25,超跌策略,0.009527953353976049,37489.05732474872
2016-07-26,超跌策略,-0.04676599417682792,35735.84428820475
2016-07-27,超跌策略,-0.01028742548100181,35368.21445308916
2016-07-28,超跌策略,-0.00769638950385565,35096.00689860229
2016-07-29,超跌策略,-0.028687673021614457,34089.18412833086
