_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,昨日成交额,开盘收盘幅,开盘开盘幅,EMA121开盘比值,EMA121收盘比值,EMA121最高比值,EMA121最低比值,EMA9开盘比值,EMA4开盘比值,EMA9开盘动能4,EMA9收盘比值,EMA4收盘比值,EMA9收盘动能4,EMA9最高比值,EMA4最高比值,EMA9最高动能4,EMA9最低比值,EMA4最低比值,EMA9最低动能4,60日最高开盘价,60日最低开盘价,最高开盘价日期,最低开盘价日期,1日后总涨跌幅（未来函数）,2日后总涨跌幅（未来函数）,3日后总涨跌幅（未来函数）,4日后总涨跌幅（未来函数）,5日后总涨跌幅（未来函数）,6日后总涨跌幅（未来函数）,7日后总涨跌幅（未来函数）,8日后总涨跌幅（未来函数）
643c9dd67bb07cf12ac9e236,2015-09-16,6.17,6.59,6.7,6.1,738649.0,460524688.0,9.84,8.032786885245912,0.49,1.17,601901.0,363034176.0,1.147540983606565,-2.527646129541872,0.499762359005255,0.5346013569685429,0.5281949376160539,0.5085820201338127,0.8897612562089443,0.9246908954664655,1.039257316514711,0.9474440894568692,1.0053394355453835,1.061106873463851,0.9272643395355976,0.9710144927536218,1.0471819645732692,0.90788820902927,0.9557383470426912,1.0527048787918325,11.53,6.41,38.0,2.0,-2.579666160849769,-1.669195751138075,1.062215477996964,5.159332321699539,1.2139605462822445,3.034901365705611,-1.365705614567525,-0.6069802731411222
643c9e7b7bb07cf12ace55f6,2015-09-17,8.79,9.48,9.48,8.68,358969.0,307677088.0,9.22,9.216589861751157,0.8,4.86,601002.0,117137689.0,1.2672811059907696,8.518518518518503,0.5292624790378041,0.5707376780010148,0.5512237081745532,0.5403175191118531,0.9876404494382032,1.0112165660051742,1.0238711532930649,1.056463595839528,1.0950043315044762,1.0364808932524754,1.0200860832137753,1.035782573067467,1.015387416917051,1.0032104790034673,1.0508474576271205,1.04748453053538,15.19,10.36,18.0,0.0,9.282700421940929,18.670886075949355,22.257383966244724,19.30379746835442,30.485232067510527,20.46413502109703,23.523206751054857,19.19831223628692
643c9e1a7bb07cf12acc10f0,2015-09-18,11.13,11.04,11.23,10.9,200369.0,215002823.0,3.01,0.7299270072992581,0.08,0.77,601555.0,418954336.0,1.5510948905109512,-1.851851851851849,0.5213760583500766,0.5180626170725174,0.5093428692448119,0.5279295506854798,0.9337248322147632,1.0008992805755383,1.0719424460431664,0.9295537468425498,1.0006798096532954,1.0765163531988786,0.9127607694391774,0.9716634220203318,1.064532410411707,0.9463631101678552,1.017028224865875,1.0746701915351349,18.72,10.92,30.0,0.0,2.9891304347826164,8.15217391304348,4.2572463768115965,6.250000000000022,0.9057971014492904,2.717391304347827,1.8115942028985588,1.9021739130434807
643c9f2f7bb07cf12ad46496,2015-09-18,10.55,10.65,10.69,10.39,49903.0,25452048.0,2.86,1.5252621544328049,0.16,0.78,601113.0,48359274.0,0.5719733079122991,-3.4766697163769344,0.5246749937320956,0.5310494887930084,0.5119873654711619,0.5387780115796194,0.9205041202132824,0.9995262908574146,1.0858466235065007,0.9315774127709212,1.0090004737091427,1.0831096373493334,0.9039744432960604,0.9767016902695292,1.0804527688949828,0.9366923770409676,1.0146484374999996,1.0832248263888908,20.35,10.51,59.0,0.0,3.7558685446009488,6.948356807511735,8.638497652582156,12.582159624413135,7.136150234741789,9.201877934272296,6.572769953051627,10.704225352112662
643c9dd67bb07cf12ac9e238,2015-09-18,6.43,6.48,6.56,6.41,390759.0,248944141.0,2.34,0.9345794392523477,0.06,0.62,601901.0,467397360.0,0.1557632398753838,-1.228878648233489,0.5260762848816375,0.5312843029637759,0.5226024781744204,0.5398928024502304,0.9458973520758456,1.0110062893081746,1.0688329839273178,0.9560655737704922,1.012895662368111,1.0594416221614325,0.9350649350649334,0.9864661654135324,1.0549707602339184,0.9715392388009424,1.027243589743586,1.057336182336179,11.53,6.41,36.0,0.0,2.777777777777768,6.944444444444442,2.9320987654321007,4.7839506172839386,0.3086419753086433,1.0802469135802406,-0.3086419753086544,-0.3086419753086544
643c9ee77bb07cf12ad20c63,2015-09-18,10.87,11.24,11.32,10.71,98784.0,43645894.0,5.63,3.785780240073877,0.41,1.8,737.0,75141791.0,0.3693444136657398,-4.9825174825174905,0.5338726437304151,0.5466926070038907,0.532451175519343,0.5438145195132188,0.9031573116691276,1.0064814814814804,1.11440329218107,0.93114874815906,1.0347525891829674,1.1112645441759317,0.8833015432633953,0.9824256888696052,1.112220052554184,0.9398400936037452,1.0443686006825923,1.1112194593423232,20.61,10.95,36.0,0.0,5.071174377224197,7.562277580071175,3.91459074733096,14.41281138790036,5.427046263345181,8.985765124555156,3.2028469750889688,3.91459074733096
643c9ec37bb07cf12ad0cc3e,2015-09-18,9.28,9.3,9.39,8.95,84062.0,61005079.0,4.84,2.310231023102327,0.21,1.9,600192.0,112171439.0,2.0902090209020896,0.5417118093174356,0.5462780526487349,0.5445913508072312,0.5285686373025188,0.5469610190207778,0.9853704577630968,1.040650406504065,1.056100675949287,0.9820485744456158,1.0350584307178607,1.0539788536449637,0.9527621195039468,1.0048154093097907,1.054634088341952,0.9848392223988274,1.0385842761821862,1.0545724140154056,14.66,9.05,43.0,0.0,5.053763440860193,6.559139784946222,7.204301075268815,8.709677419354822,1.2903225806451424,4.623655913978486,2.473118279569886,5.376344086021501
643c9f2f7bb07cf12ad46498,2015-09-22,11.05,11.39,11.67,11.05,85850.0,47098371.0,5.61,3.076923076923066,0.34,1.34,601113.0,32820728.0,0.0,5.137963843958149,0.5516770437487881,0.5703555332999508,0.5612160137355968,0.5752558867945633,0.9841662543295404,1.0269516728624546,1.0434737711689388,1.0215246636771311,1.0454336851766866,1.0234052317576858,1.0084493518963005,1.0447627573858544,1.0360091514970682,1.0167672017176137,1.043437204910292,1.0262301962018692,20.35,11.17,57.0,0.0,1.5803336259877063,5.267778753292363,0.1755926251097328,2.107111501316949,-0.351185250219499,3.511852502194901,7.023705004389802,11.413520632133434
643c9dd67bb07cf12ac9e23a,2015-09-22,6.7,6.93,7.16,6.66,947109.0,647689552.0,7.51,4.054054054054057,0.27,1.51,601901.0,278443632.0,0.6006006006006093,4.5241809672387,0.5539119562172466,0.5737225977722431,0.5760525545892179,0.5666690106181008,1.0043304463690912,1.0287907869481752,1.024354873107267,1.0419311727363851,1.0464326160815385,1.0043202885784974,1.0378482847479449,1.0544918998527228,1.0160366552119129,1.0254918733960643,1.032158078264235,1.0065004950708136,11.53,6.46,34.0,4.0,-3.751803751803751,-2.020202020202011,-6.204906204906202,-5.483405483405479,-6.782106782106778,-6.782106782106778,-2.886002886002881,-0.1443001443001357
643c9f807bb07cf12ad6da0b,2015-09-22,11.79,11.9,12.1,11.64,167783.0,191637386.0,3.91,1.1904761904761862,0.14,5.59,601007.0,150445849.0,0.2551020408163129,6.7934782608695565,0.5577410274454602,0.5585857488672332,0.547646477946017,0.5712477946097215,1.0300941656149871,1.0373955125384966,1.0070880383242926,1.0374891020052313,1.037263020265853,0.9997820876007842,1.010672853828306,1.0267288926601594,1.015886484702775,1.0473905218956208,1.0453524921418942,0.9980541835054626,18.31,11.33,29.0,3.0,-2.5210084033613467,0.3361344537815114,-4.873949579831938,-2.5210084033613467,-3.949579831932781,-1.6806722689075682,4.873949579831938,4.369747899159671
