日期,执行策略,收益率,资金余额
2022-09-13,震荡策略,-0.006507836109354237,101480.74193932477
2022-09-14,超跌策略,0.10097719869706845,111727.98298205789
2022-09-15,震荡策略,-0.01218671136563132,110366.38630199138
2022-09-16,震荡策略,-0.016880042195610234,108503.39704423676
2022-09-19,震荡策略,-0.004311212461567404,108035.61584677725
2022-09-20,震荡策略,0.012278723996325347,109362.15535553286
2022-09-21,震荡策略,-0.015702527065764915,107644.89315109221
2022-09-22,超跌策略,0.008739824480511027,108585.69062345612
2022-09-23,震荡策略,-0.013077022946436201,107165.71305551856
2022-09-26,超跌策略,0.020770142797581936,109391.56021868637
2022-09-27,震荡策略,0.022878211229407253,111894.2434400839
2022-09-28,震荡策略,-0.017839731235029133,109898.08021036588
2022-09-29,震荡策略,-0.0016582460129801468,109715.84215702287
2022-09-30,震荡策略,-0.01699431795688011,107851.29625049955
2022-10-10,震荡策略,0.0029665076279852265,108171.23794351476
2022-10-12,震荡策略,0.0375671671551161,112234.92492071462
2022-10-13,震荡策略,0.008071444799963912,113140.82292184026
2022-10-14,震荡策略,0.02030230411415923,115437.8423165257
2022-10-17,震荡策略,-0.004831682965153017,114880.08326027093
2022-10-18,超跌策略,-0.00034877467199057044,114840.01599691357
2022-10-20,震荡策略,0.05863192182410426,121573.30683712348
2022-10-21,震荡策略,-0.02515967778278272,118514.56161011408
2022-10-24,震荡策略,-0.026826185468910357,115335.26799959455
2022-10-25,震荡策略,0.048172977055990884,120891.31121868557
2022-10-26,震荡策略,-0.0020864004921103962,120639.08352746704
2022-10-27,震荡策略,-0.032741278905236815,116689.20564682208
2022-10-28,震荡策略,-0.0006698843969487056,116611.03736866693
2022-10-31,超跌策略,0.012768251630549177,118099.95643668945
2022-11-01,震荡策略,0.008773689733934331,119136.12881205612
2022-11-02,震荡策略,-0.0033333333333332993,118739.0083826826
2022-11-03,震荡策略,0.0013783467391714765,118902.67190769933
2022-11-04,震荡策略,0.0008797695730924371,119007.27886060312
2022-11-07,超跌策略,-0.016821144808620403,117005.44018960906
2022-11-08,震荡策略,-0.0032383007502736483,116626.54138485694
2022-11-09,震荡策略,-0.0019095187334194907,116403.84081926863
2022-11-10,超跌策略,0.07567229518449037,125212.38662235276
2022-11-11,震荡策略,0.015726035173389885,127181.48101851997
2022-11-14,超跌策略,0.019006104835000537,129598.7055798286
2022-11-15,震荡策略,0.0027281579486777563,129952.27131859456
2022-11-16,震荡策略,0.003508208546696645,130408.1709874971
2022-11-17,震荡策略,-0.013571953759868305,128638.2773209458
2022-11-18,震荡策略,-0.013305572844035662,126926.6713515207
2022-11-21,震荡策略,0.01492537313432818,128821.09928214038
2022-11-22,震荡策略,-0.04299796798331745,123282.05377963114
2022-11-23,震荡策略,-0.0012590170510213827,123126.83957183766
2022-11-24,震荡策略,0.04174001875938593,128266.15616535007
2022-11-25,超跌策略,-0.008261232850866551,127206.5195823825
2022-11-28,震荡策略,0.059523809523809534,134778.33622419098
2022-11-29,震荡策略,-0.006173989570859684,133946.216181965
2022-11-30,震荡策略,-0.015355066445182808,131889.4631324101
2022-12-01,震荡策略,0.0070392100053116025,132817.86076088695
2022-12-02,震荡策略,0.040909090909090784,138251.31870110505
2022-12-05,震荡策略,-0.011177756667560712,136705.9791016947
2022-12-06,震荡策略,0.010874677705291269,138192.61256481192
2022-12-07,震荡策略,-0.011460039247605525,136608.91980109003
2022-12-08,震荡策略,-0.0038913862268395993,136077.32173211264
2022-12-09,震荡策略,-0.036620600116676005,131094.0885480127
2022-12-12,震荡策略,0.0,131094.0885480127
2022-12-13,震荡策略,-0.03599337745727782,126375.56953648626
2022-12-14,震荡策略,0.010881773085688273,127750.75980775693
2022-12-15,震荡策略,-0.0057661265288383445,127014.13276255016
2022-12-16,震荡策略,0.017202871941026432,129199.14062316484
2022-12-19,震荡策略,-0.027304174241292722,125671.46477576467
2022-12-20,震荡策略,0.0,125671.46477576467
2022-12-21,震荡策略,-0.019929701032781022,123166.87005443202
2022-12-22,震荡策略,-0.009973119223606663,121938.5121749807
2022-12-23,震荡策略,0.04212605397049107,127075.30051994532
2022-12-26,超跌策略,0.007244655630606278,127995.91731136813
2022-12-27,震荡策略,-0.008006067680123241,126971.17333459386
2022-12-28,震荡策略,-0.004323138469479737,126422.2593706361
2022-12-29,超跌策略,0.0012180983395220224,126576.25411485409
2022-12-30,震荡策略,-0.002858039188729178,126214.4942202313
2023-01-03,震荡策略,0.00038505968425117665,126263.09433352367
2023-01-04,震荡策略,-0.00940632084218096,125075.42315769599
2023-01-05,震荡策略,-0.017810506866594356,122847.76647470365
2023-01-06,超跌策略,-0.00039066307392887634,122799.77438862734
2023-01-09,震荡策略,-0.02335225009956199,119932.12334493433
2023-01-10,震荡策略,0.019048590923816944,122216.66130115674
2023-01-11,超跌策略,-0.02685950413223137,118933.9823819108
2023-01-12,震荡策略,0.013075334651863058,120489.08400303307
2023-01-13,震荡策略,-0.006900362407163629,119657.66565730497
2023-01-16,震荡策略,-0.013029942289289997,118098.53317931913
2023-01-17,震荡策略,0.012134658552751754,119531.61855503099
2023-01-18,震荡策略,-0.007355924334157882,118652.35301340076
2023-01-19,超跌策略,0.0030531838069751682,119014.62045628078
2023-01-20,震荡策略,0.004097598704872363,119502.29461092332
2023-01-30,震荡策略,0.009227855473275426,120605.04451431769
2023-01-31,震荡策略,-0.0016044863032856904,120411.53537228731
2023-02-01,超跌策略,0.0,120411.53537228731
2023-02-02,震荡策略,0.025281036168133042,123455.66375309454
2023-02-03,震荡策略,0.04438948522475217,128935.7971151745
2023-02-06,震荡策略,0.011551155115511635,130425.15450759402
2023-02-07,震荡策略,-0.010978211136780547,128993.31962386244
2023-02-08,震荡策略,-0.02780939803596727,125406.0930544617
2023-02-09,震荡策略,-0.00659912807900509,124578.52218450767
2023-02-10,震荡策略,0.017940775781639218,126813.5575182279
2023-02-13,震荡策略,0.0020559080624817927,127074.27453356162
2023-02-14,震荡策略,-0.013405239621874454,125370.81343366337
2023-02-15,震荡策略,-0.017284188585849125,123203.88065111462
2023-02-16,震荡策略,0.008276303742461577,124223.55338963323
2023-02-17,震荡策略,0.018495388916302424,126521.11632213955
2023-02-20,震荡策略,-0.008638846565947933,125428.11981088015
2023-02-21,震荡策略,-0.0029946653211828655,125052.50457018134
2023-02-22,震荡策略,-0.015952255103502067,123057.63511594594
2023-02-23,震荡策略,-0.01448743276780351,121274.84590063879
2023-02-24,震荡策略,-0.0076650060749602345,120345.27347007052
2023-02-27,震荡策略,0.02188696250188049,122979.2659577885
2023-02-28,震荡策略,-0.00925925925925919,121840.56905077196
2023-03-01,震荡策略,-0.012864142454053096,120273.19461381993
2023-03-02,震荡策略,-0.0069381460851448695,119438.72161946219
2023-03-03,震荡策略,-0.002640915962751178,119123.29399296675
2023-03-06,震荡策略,0.0010787463581150014,119251.79781252833
2023-03-07,震荡策略,0.005165395592569899,119867.78052335519
2023-03-08,震荡策略,-0.005332099727308193,119228.63356351358
2023-03-09,震荡策略,-0.01578731559457691,117346.33349753622
2023-03-10,超跌策略,-0.028858185451200447,113959.93124344591
2023-03-13,震荡策略,0.04583393185203111,119183.16296592016
2023-03-14,震荡策略,0.010836523965850997,120474.69416772628
2023-03-15,震荡策略,0.02739435735658069,123775.02099218174
2023-03-16,震荡策略,0.0032573289902280145,124178.19695632566
2023-03-17,震荡策略,-0.034688099924667926,119870.69125183954
2023-03-20,震荡策略,0.02484125292243422,122848.42941121351
2023-03-21,震荡策略,0.016707652215167457,124900.93824499562
2023-03-22,震荡策略,-0.00838008828207737,123854.25735598826
2023-03-23,震荡策略,0.007346854962384741,124764.19662125657
2023-03-24,震荡策略,-0.005246033055902655,124109.67952158832
2023-03-27,震荡策略,-0.015483356351419841,122188.04512689506
2023-03-28,震荡策略,-0.016979599047062366,120113.34111229601
