candle_end_time,open,high,low,close,amount,info,ÅÅÃû,±ê×¼»¯³É½»Á¿,µ±ÈÕ³Ö²ÖÕÇµø·ù,µ±ÈÕ¿ª²ÖÕÇµø·ù,µ±ÈÕÆ½²ÖÕÇµø·ù,×Ê½ðÇúÏß,signal,pos,×´Ì¬,×îÖÕÕÇµø·ù
2013-07-15,2289.76,2336.04,2274.67,2307.3,74757884.0,,29.0,0.4,0.01403288256415447,0.007539286746704248,0.006203487257017581,1.1162068415018214,,1.0,³Ö²Ö,0.01403288256415447
2013-07-16,2300.83,2317.85,2281.94,2317.85,65624157.0,,20.0,-0.050000000000000044,0.004572443982143515,0.007276457353665967,-0.0029238068738353107,1.1213106347570738,0.0,1.0,³Ö²Ö,0.004572443982143515
2013-07-17,2311.44,2326.93,2281.61,2282.84,67655248.0,,23.0,0.09999999999999998,-0.015104514959984328,-0.012491740184061937,-0.0028851620251525434,1.104373781499596,,0.0,Æ½²Ö,-0.0028851620251525434
2013-07-18,2272.95,2282.44,2241.93,2245.33,57144292.0,,10.0,-0.55,-0.01643128734383492,-0.012270136725896849,-0.00445180301729442,1.0862274985607785,,0.0,¿Õ²Ö,0.0
2013-07-19,2248.13,2257.92,2188.75,2190.48,70535282.0,,27.0,0.30000000000000004,-0.02442848044608137,-0.025760443595731937,0.0011268830862278811,1.0596926113521907,1.0,0.0,¿Õ²Ö,0.0
2013-07-22,2170.09,2203.06,2159.81,2202.19,53283495.0,,6.0,-0.75,0.005345860268069158,0.014670252804137604,-0.009427345056791103,1.0653575799795847,0.0,1.0,¿ª²Ö,0.014670252804137604
2013-07-23,2211.59,2276.74,2206.76,2265.84,74809731.0,,31.0,0.5,0.02890304651278952,0.024406934298030508,0.004147965979320656,1.0961496596664877,1.0,0.0,Æ½²Ö,0.004147965979320656
2013-07-24,2253.38,2265.58,2217.19,2249.15,69592307.0,,26.0,0.25,-0.007365921689086674,-0.0019969404255501407,-0.005618404476926853,1.0880755071138652,,1.0,¿ª²Ö,-0.0019969404255501407
2013-07-25,2255.22,2268.84,2227.85,2237.68,65774316.0,,22.0,0.050000000000000044,-0.0050997043327480895,-0.007896564140648855,0.0025784734677543053,1.0825266437358798,0.0,1.0,³Ö²Ö,-0.0050997043327480895
2013-07-26,2226.43,2238.42,2209.81,2224.01,48941098.0,,4.0,-0.8500000000000001,-0.006109005755961405,-0.0012067970599112777,-0.0051469252082513295,1.0759134822383156,,0.0,Æ½²Ö,-0.0051469252082513295
2013-07-29,2205.08,2205.08,2169.02,2175.97,54600925.0,,9.0,-0.6000000000000001,-0.021600622299360328,-0.013319736730545718,-0.008630630977378817,1.0526730814816962,,0.0,¿Õ²Ö,0.0
2013-07-30,2184.01,2221.59,2162.98,2189.39,55193623.0,,11.0,-0.5,0.006167364439767065,0.0023430775149530523,0.003574460493481313,1.0591653000111265,,0.0,¿Õ²Ö,0.0
2013-07-31,2211.75,2235.38,2187.21,2193.02,48327055.0,,3.0,-0.8999999999999999,0.001657996062830236,-0.00858737688450373,0.010091664801611389,1.0609213919084315,,0.0,¿Õ²Ö,0.0
2013-08-01,2206.0,2245.56,2200.63,2245.36,62603997.0,,23.0,0.09999999999999998,0.0238666314032705,0.01772012199877812,0.005798068417068869,1.0862420117169547,,0.0,¿Õ²Ö,0.0
2013-08-02,2263.5,2274.71,2244.25,2247.26,60890893.0,,18.0,-0.1499999999999999,0.0008461894751843335,-0.007293854138872765,0.007957913207681688,1.0871611782747728,,0.0,¿Õ²Ö,0.0
2013-08-05,2249.98,2278.33,2243.22,2278.33,55342151.0,,14.0,-0.3500000000000001,0.013825725550225432,0.012478614567247465,0.0010902175983196205,1.1021919703544596,,0.0,¿Õ²Ö,0.0
2013-08-06,2270.67,2302.48,2256.72,2293.64,73746895.0,,32.0,0.55,0.006719834264570901,0.009994757593332744,-0.003481708268775696,1.1095985177229823,1.0,0.0,¿Õ²Ö,0.0
2013-08-07,2292.38,2313.88,2276.86,2280.62,73048695.0,,31.0,0.5,-0.005676566505641634,-0.005249409593092165,-0.0006692792242897205,1.1032998079425664,,1.0,¿ª²Ö,-0.005249409593092165
2013-08-08,2277.25,2297.63,2267.07,2276.78,53098430.0,,6.0,-0.75,-0.001683752663749205,-0.00032635012330733146,-0.0015974910331401082,1.1014421239520291,0.0,1.0,³Ö²Ö,-0.001683752663749205
2013-08-09,2288.51,2301.59,2258.33,2286.01,64600017.0,,23.0,0.09999999999999998,0.004053970958985964,-0.0012122683691160115,0.005031394688990609,1.1059073383355345,,0.0,Æ½²Ö,0.005031394688990609
2013-08-12,2296.22,2352.89,2293.18,2352.79,97863216.0,,39.0,0.9,0.029212470636611254,0.024513199552356025,0.004345761217142474,1.1382136239834744,1.0,0.0,¿Õ²Ö,0.0
2013-08-13,2352.88,2360.83,2340.73,2359.07,78393636.0,,34.0,0.65,0.0026691714942685962,0.0025105171392217278,-8.175213257444192e-05,1.1412517113429992,,1.0,¿ª²Ö,0.0025105171392217278
2013-08-14,2362.62,2386.6,2340.83,2349.08,75942128.0,,33.0,0.6,-0.0042347196140852805,-0.005850223809714034,0.0013846497136582592,1.1364188303363665,,1.0,³Ö²Ö,-0.0042347196140852805
2013-08-15,2348.84,2362.09,2319.78,2321.58,61951853.0,,18.0,-0.1499999999999999,-0.0117067107122788,-0.011724321866648776,-0.0002221553970064294,1.1231151038416323,0.0,1.0,³Ö²Ö,-0.0117067107122788
2013-08-16,2314.26,2423.08,2295.02,2304.14,120369563.0,,40.0,0.95,-0.007512125362899469,-0.004492349011937096,-0.0032726467319669217,1.1146781223846083,1.0,0.0,Æ½²Ö,-0.0032726467319669217
2013-08-19,2286.2,2340.19,2284.08,2331.43,72483224.0,,25.0,0.19999999999999996,0.01184389837423061,0.019661561529421615,-0.007905050908364908,1.1278802567861097,0.0,1.0,¿ª²Ö,0.019661561529421615
2013-08-20,2325.86,2353.41,2303.67,2312.47,73086345.0,,28.0,0.35,-0.008132347958120123,-0.0058763051535465315,-0.0025088049823497327,1.1187079420828312,1.0,0.0,Æ½²Ö,-0.0025088049823497327
2013-08-21,2320.58,2321.64,2291.05,2308.59,55007384.0,,8.0,-0.6499999999999999,-0.001677859604665044,-0.0052861774040509095,0.003386651675481245,1.1168309072173925,0.0,1.0,¿ª²Ö,-0.0052861774040509095
2013-08-22,2302.67,2329.14,2297.02,2303.93,55338104.0,,10.0,-0.55,-0.0020185481181155263,0.0004271396129758733,-0.002684028086407775,1.1145765302913757,,0.0,Æ½²Ö,-0.002684028086407775
2013-08-23,2314.87,2321.04,2251.92,2286.93,68967133.0,,25.0,0.19999999999999996,-0.007378696401366347,-0.012188329656593888,0.004627838345783175,1.1063524084582672,,0.0,¿Õ²Ö,0.0
2013-08-26,2294.76,2336.38,2288.5,2335.62,70371043.0,,27.0,0.30000000000000004,0.02129055108814004,0.01768366157196924,0.0033033931077910417,1.1299072609320349,1.0,0.0,¿Õ²Ö,0.0
2013-08-27,2332.8,2345.1,2322.46,2340.88,65990333.0,,23.0,0.09999999999999998,0.0022520786771822454,0.0033432476443018572,-0.001327243301564307,1.132451900981573,0.0,1.0,¿ª²Ö,0.0033432476443018572
2013-08-28,2326.1,2345.36,2307.04,2328.06,89256174.0,,37.0,0.8,-0.005476572912750832,0.0007225253944549144,-0.006433107207545974,1.1262499455756643,1.0,0.0,Æ½²Ö,-0.006433107207545974
2013-08-29,2338.56,2342.32,2308.15,2318.31,66085415.0,,22.0,0.050000000000000044,-0.0041880363908146645,-0.008778121502267039,0.004389651813097473,1.1215331698184403,0.0,1.0,¿ª²Ö,-0.008778121502267039
2013-08-30,2315.91,2334.41,2303.61,2313.91,87654515.0,,36.0,0.75,-0.001897934271085422,-0.0009834734008203857,-0.0011551126467125306,1.1194045735792828,1.0,0.0,Æ½²Ö,-0.0011551126467125306
2013-09-02,2319.96,2329.87,2297.45,2320.34,79510249.0,,35.0,0.7,0.00277884619540103,4.3790672635314335e-05,0.0024943082488084745,1.122515226719688,,1.0,¿ª²Ö,4.3790672635314335e-05
2013-09-03,2326.23,2354.86,2321.3,2354.5,80554005.0,,35.0,0.7,0.014721980399424073,0.012031266856988293,0.0024181164829293333,1.1390408738855105,,1.0,³Ö²Ö,0.014721980399424073
2013-09-04,2352.54,2360.66,2345.44,2350.7,78725763.0,,33.0,0.6,-0.001613930770864358,-0.0009020251107236045,-0.0009523486090465827,1.1372025407698745,,1.0,³Ö²Ö,-0.001613930770864358
2013-09-05,2350.93,2351.22,2336.75,2341.74,62951383.0,,14.0,-0.3500000000000001,-0.0038116305781257243,-0.004028607862841554,-2.216854553971359e-05,1.1328679447919536,0.0,1.0,³Ö²Ö,-0.0038116305781257243
2013-09-06,2336.77,2361.18,2335.93,2357.78,73340116.0,,28.0,0.35,0.006849607556774107,0.008869978794643178,-0.0022420987812481474,1.140627645627428,1.0,0.0,Æ½²Ö,-0.0022420987812481474
2013-09-09,2374.26,2449.25,2372.69,2440.61,149889640.0,,41.0,1.0,0.03513050411828078,0.02782221068483111,0.00686878707937133,1.180698469829567,,1.0,¿ª²Ö,0.02782221068483111
2013-09-10,2446.45,2475.2,2435.83,2474.89,154855992.0,,41.0,1.0,0.014045668910641185,0.011503627228898942,0.0022725572705182273,1.1972821696200937,,1.0,³Ö²Ö,0.014045668910641185
2013-09-11,2483.79,2504.47,2471.62,2482.89,166914974.0,,41.0,1.0,0.003232466897518771,-0.00048229159899750766,0.0034756878891586407,1.20115234460038,,1.0,³Ö²Ö,0.003232466897518771
2013-09-12,2480.47,2527.38,2469.72,2507.46,145173175.0,,38.0,0.85,0.009895726351147216,0.010759711225328981,-0.0010945536854231053,1.2130386195085845,,1.0,³Ö²Ö,0.009895726351147216
2013-09-13,2502.54,2515.78,2481.45,2488.9,110775049.0,,36.0,0.75,-0.007401912692525436,-0.005569793954997755,-0.0020819095020458978,1.2040598135543203,,1.0,³Ö²Ö,-0.007401912692525436
2013-09-16,2501.08,2503.69,2467.13,2478.39,105383282.0,,35.0,0.7,-0.004222749005584836,-0.009190977943714788,0.004773140905620865,1.198975371173969,,1.0,³Ö²Ö,-0.004222749005584836
2013-09-17,2480.81,2481.71,2426.46,2427.32,99459982.0,,34.0,0.65,-0.02060611929518752,-0.02167890465242633,0.0008563231775466917,1.1742691416435667,,1.0,³Ö²Ö,-0.02060611929518752
2013-09-18,2426.04,2439.63,2407.24,2432.51,71040759.0,,20.0,-0.050000000000000044,0.0021381606051118496,0.002546591904478544,-0.0006472672741955066,1.1767799176620273,0.0,1.0,³Ö²Ö,0.0021381606051118496
2013-09-23,2441.52,2473.16,2439.99,2472.29,80128352.0,,29.0,0.4,0.01635347850574087,0.012481307053271938,0.003583548515730506,1.1960243627515008,1.0,0.0,Æ½²Ö,0.003583548515730506
2013-09-24,2470.72,2470.75,2420.08,2443.89,97853013.0,,32.0,0.55,-0.011487325516019609,-0.01097786540450009,-0.0007549625650713487,1.1822852415714844,,1.0,¿ª²Ö,-0.01097786540450009
2013-09-25,2440.83,2455.04,2423.28,2429.03,90518418.0,,31.0,0.5,-0.006080470070256694,-0.0049538266188814805,-0.0013719519290966709,1.1750963915456027,,1.0,³Ö²Ö,-0.006080470070256694
2013-09-26,2422.63,2422.63,2382.53,2384.44,86236770.0,,28.0,0.35,-0.018357121978732294,-0.01588195410284852,-0.0027544804304600046,1.153525003749232,,1.0,³Ö²Ö,-0.018357121978732294
2013-09-27,2382.22,2402.2,2379.86,2394.97,65971508.0,,11.0,-0.5,0.0044161312509434225,0.005231522732337887,-0.0010509244938015083,1.1586191215670336,0.0,1.0,³Ö²Ö,0.0044161312509434225
2013-09-30,2406.21,2415.07,2397.22,2409.04,59513992.0,,5.0,-0.8,0.005874812628133164,0.0010559967276396185,0.004572606253940625,1.1654257918136122,,0.0,Æ½²Ö,0.004572606253940625
2013-10-08,2406.42,2446.7,2392.57,2441.81,84785506.0,,27.0,0.30000000000000004,0.013602928967555439,0.014584743294123688,-0.0012074396440074908,1.18127899607661,1.0,0.0,¿Õ²Ö,0.0
2013-10-09,2432.94,2453.75,2424.77,2453.58,76277645.0,,21.0,0.0,0.004820194855455595,0.008362559589349835,-0.003752115357050667,1.1869729910163562,0.0,1.0,¿ª²Ö,0.008362559589349835
2013-10-10,2455.64,2455.98,2422.02,2429.32,90329706.0,,30.0,0.44999999999999996,-0.009887592823547564,-0.01083688302112244,0.0007194887470554079,1.1752366853886382,1.0,0.0,Æ½²Ö,0.0007194887470554079
2013-10-11,2442.36,2471.17,2439.63,2468.51,93388261.0,,31.0,0.5,0.016132086345150176,0.010585587031510196,0.005247113101608747,1.1941957050733156,,1.0,¿ª²Ö,0.010585587031510196
2013-10-14,2472.27,2483.13,2462.55,2472.54,100081301.0,,34.0,0.65,0.0016325637732881315,-1.0787332975771742e-05,0.0014030032691783045,1.1961453057196347,,1.0,³Ö²Ö,0.0016325637732881315
2013-10-15,2475.32,2479.13,2449.42,2467.52,89173496.0,,26.0,0.25,-0.0020303008242535947,-0.0032707152497356267,0.0010042149368667541,1.1937167709195051,,1.0,³Ö²Ö,-0.0020303008242535947
2013-10-16,2459.08,2459.08,2409.72,2421.37,88979834.0,,25.0,0.19999999999999996,-0.01870298923615621,-0.015453148956705574,-0.003540027882246277,1.1713906990019785,0.0,1.0,³Ö²Ö,-0.01870298923615621
2013-10-17,2432.65,2440.92,2407.78,2413.33,71222474.0,,12.0,-0.44999999999999996,-0.0033204342995907243,-0.008060988984119388,0.004537960741233249,1.1675011731467908,,0.0,Æ½²Ö,0.004537960741233249
2013-10-18,2415.12,2435.71,2410.6,2426.05,60291630.0,,4.0,-0.8500000000000001,0.005270725512051877,0.004405126424744342,0.0006216247260009133,1.173654751365446,,0.0,¿Õ²Ö,0.0
2013-10-21,2431.92,2472.78,2423.56,2471.32,84909795.0,,23.0,0.09999999999999998,0.018659961666082747,0.016079261317287614,0.0022992805589332477,1.195555104035141,,0.0,¿Õ²Ö,0.0
2013-10-22,2470.25,2470.25,2439.86,2445.89,90703029.0,,30.0,0.44999999999999996,-0.01029004742404882,-0.009980152447489118,-0.0005529150413544626,1.183252785316556,1.0,0.0,¿Õ²Ö,0.0
2013-10-23,2451.56,2474.37,2412.48,2418.49,91545355.0,,31.0,0.5,-0.011202466177955728,-0.013607737105321847,0.0021978963894533354,1.1699974360090755,,1.0,¿ª²Ö,-0.013607737105321847
2013-10-24,2412.24,2422.94,2395.47,2400.51,64560821.0,,6.0,-0.75,-0.007434390880259767,-0.0049821023765475436,-0.002703947008257157,1.161299217740882,0.0,1.0,³Ö²Ö,-0.007434390880259767
2013-10-25,2400.52,2413.33,2353.99,2368.56,77070182.0,,16.0,-0.25,-0.013309671694764935,-0.013432170153478576,-0.0001158347184557762,1.1458427064133636,,0.0,Æ½²Ö,-0.0001158347184557762
2013-10-28,2372.57,2377.25,2351.86,2365.95,62876152.0,,4.0,-0.8500000000000001,-0.0011019353531259712,-0.002909874075120314,0.0015728086263384622,1.144580061826045,,0.0,¿Õ²Ö,0.0
2013-10-29,2369.22,2408.62,2327.9,2372.05,106737833.0,,36.0,0.75,0.0025782455250535907,0.0010743570261191864,0.0012619428136688704,1.1475310702485135,1.0,0.0,¿Õ²Ö,0.0
2013-10-30,2371.85,2407.85,2365.51,2407.47,92178126.0,,30.0,0.44999999999999996,0.014932231614004587,0.014896025576410192,-0.00020430513690705698,1.164666269973731,,1.0,¿ª²Ö,0.014896025576410192
2013-10-31,2398.4,2398.4,2370.23,2373.72,82736964.0,,18.0,-0.1499999999999999,-0.01401886627870752,-0.01040894438898163,-0.0038869884152241685,1.1483389692756483,0.0,1.0,³Ö²Ö,-0.01401886627870752
2013-11-01,2373.96,2395.0,2365.15,2384.96,63055762.0,,5.0,-0.8,0.004735183593684189,0.004513066411945977,-1.8905009857905775e-05,1.1537765651229506,,0.0,Æ½²Ö,-1.8905009857905775e-05
2013-11-04,2397.21,2404.9,2376.35,2380.45,51798461.0,,1.0,-1.0,-0.0018910170401181814,-0.0071106076337213355,0.005015738125586866,1.151594753977814,,0.0,¿Õ²Ö,0.0
2013-11-05,2366.88,2385.69,2343.8,2383.77,62084488.0,,4.0,-0.8500000000000001,0.0013946942804932139,0.007015134659200914,-0.005819918754857212,1.1532008765946329,,0.0,¿Õ²Ö,0.0
2013-11-06,2371.32,2383.54,2352.79,2353.57,63776663.0,,8.0,-0.6499999999999999,-0.01266900749652855,-0.007604369934322819,-0.00534219257730395,1.1385909660440523,,0.0,¿Õ²Ö,0.0
2013-11-07,2351.87,2356.67,2328.25,2340.55,54821747.0,,2.0,-0.95,-0.0055320215672362005,-0.004932599293380903,-0.0008422202866285033,1.1322922562636364,,0.0,¿Õ²Ö,0.0
2013-11-08,2329.08,2342.67,2306.04,2307.95,53788508.0,,2.0,-0.95,-0.013928350174104542,-0.009191148766683739,-0.005019969494349685,1.1165212932189694,,0.0,¿Õ²Ö,0.0
2013-11-11,2305.94,2325.23,2295.0,2315.89,45739457.0,,1.0,-1.0,0.003440282501787406,0.004194439814051767,-0.0009907982408630112,1.1203624418869036,,0.0,¿Õ²Ö,0.0
2013-11-12,2319.36,2342.53,2316.6,2340.0,52687545.0,,3.0,-0.8999999999999999,0.01041068444528892,0.00877795326812435,0.0013781642478700729,1.1320261817337416,,0.0,¿Õ²Ö,0.0
2013-11-13,2325.36,2325.56,2287.55,2288.12,59848831.0,,7.0,-0.7,-0.022170940170940234,-0.01613278866714216,-0.006375659487179441,1.106928096986585,,0.0,¿Õ²Ö,0.0
2013-11-14,2291.27,2305.7,2279.01,2304.5,57310356.0,,6.0,-0.75,0.0071587154519867635,0.0056534119422059406,0.0012565108473332476,1.114852280258721,,0.0,¿Õ²Ö,0.0
2013-11-15,2306.55,2377.21,2306.55,2350.73,86391771.0,,25.0,0.19999999999999996,0.020060750705142016,0.01903186414621423,0.0007694571490561852,1.1372170539260507,,0.0,¿Õ²Ö,0.0
2013-11-18,2367.88,2429.57,2361.04,2428.9,110034633.0,,39.0,0.9,0.033253499976602985,0.02564680937039181,0.007174730573056065,1.175033501202173,1.0,0.0,¿Õ²Ö,0.0
2013-11-19,2427.93,2427.93,2405.08,2412.16,78648296.0,,20.0,-0.050000000000000044,-0.006892008728231036,-0.006614451186427816,-0.0005193098110256589,1.166935160055924,0.0,1.0,¿ª²Ö,-0.006614451186427816
2013-11-20,2428.77,2435.43,2406.42,2424.85,72291801.0,,18.0,-0.1499999999999999,0.005260845051737961,-0.0017337776266791772,0.006765118234279832,1.173074225118403,,0.0,Æ½²Ö,0.006765118234279832
2013-11-21,2412.45,2415.38,2382.88,2409.99,87706677.0,,28.0,0.35,-0.006128214116337127,-0.0011395735042417359,-0.005233104728127547,1.165885375092521,1.0,0.0,¿Õ²Ö,0.0
2013-11-22,2415.29,2419.0,2393.58,2397.96,75000675.0,,19.0,-0.10000000000000009,-0.004991721957352424,-0.007294246518438392,0.002078915348196597,1.1600655994659157,0.0,1.0,¿ª²Ö,-0.007294246518438392
2013-11-25,2385.78,2418.85,2380.69,2388.63,66144734.0,,16.0,-0.25,-0.003890807186108125,0.0010744489400300655,-0.005198707901716393,1.1555520078951569,,0.0,Æ½²Ö,-0.005198707901716393
2013-11-26,2387.83,2399.02,2380.41,2387.42,59185864.0,,7.0,-0.7,-0.0005065665255816754,-0.00029166901549806793,-0.0004548798265114895,1.1549666439293886,,0.0,¿Õ²Ö,0.0
2013-11-27,2386.36,2422.81,2383.78,2414.48,75294088.0,,21.0,0.0,0.011334411205401684,0.011662237535133055,-0.0005639406556030568,1.168057510800207,,0.0,¿Õ²Ö,0.0
2013-11-28,2419.15,2460.56,2417.24,2439.53,90660406.0,,34.0,0.65,0.010374904741393687,0.00830345018912309,0.0018139317782710496,1.1801759962072285,1.0,0.0,¿Õ²Ö,0.0
2013-11-29,2442.68,2446.4,2432.39,2438.94,61803746.0,,11.0,-0.5,-0.00024184986452313595,-0.001650907070708306,0.0011710773796589358,1.1798905708024323,0.0,1.0,¿ª²Ö,-0.001650907070708306
2013-12-02,2423.97,2464.86,2397.01,2418.79,119655123.0,,41.0,1.0,-0.008261785857790693,-0.0022567193379468276,-0.006257175822283578,1.1701425675708361,1.0,0.0,Æ½²Ö,-0.006257175822283578
2013-12-03,2410.69,2448.33,2406.66,2442.78,74455752.0,,19.0,-0.10000000000000009,0.009918182231611672,0.013189958713817056,-0.003468379975111513,1.1817482547929699,0.0,1.0,¿ª²Ö,0.013189958713817056
2013-12-04,2439.82,2486.64,2434.69,2475.14,102650235.0,,38.0,0.85,0.013247201958424215,0.014354755202325969,-0.001331588763621827,1.1974031125882278,1.0,0.0,Æ½²Ö,-0.001331588763621827
2013-12-05,2476.45,2481.75,2460.58,2468.2,77708932.0,,23.0,0.09999999999999998,-0.0028038818006254074,-0.0034509674987116563,0.0004091994796253662,1.1940457357928294,0.0,1.0,¿ª²Ö,-0.0034509674987116563
2013-12-06,2463.04,2470.81,2445.62,2452.29,66114089.0,,16.0,-0.25,-0.006445993031358843,-0.004483987061217443,-0.002210341463414589,1.186348925300785,,0.0,Æ½²Ö,-0.002210341463414589
2013-12-09,2460.03,2468.95,2445.94,2450.87,57164884.0,,6.0,-0.75,-0.000579050601682507,-0.0038430706583688105,0.0030358548132563,1.1856619692417842,,0.0,¿Õ²Ö,0.0
2013-12-10,2456.23,2466.66,2444.53,2453.32,66941424.0,,19.0,-0.10000000000000009,0.0009996450240119525,-0.0013045859208749909,0.0020667160640917004,1.186847210329497,,0.0,¿Õ²Ö,0.0
2013-12-11,2440.5,2440.5,2400.74,2412.76,68075144.0,,20.0,-0.050000000000000044,-0.016532698547274682,-0.01148514503602725,-0.005344944809482777,1.1672254231794454,,0.0,¿Õ²Ö,0.0
2013-12-12,2406.77,2423.31,2402.77,2410.01,50147719.0,,2.0,-0.95,-0.0011397735373597229,0.001226055460214346,-0.0026023360798422823,1.165895050529972,,0.0,¿Õ²Ö,0.0
2013-12-13,2388.66,2416.26,2386.25,2406.64,51501196.0,,3.0,-0.8999999999999999,-0.0013983344467451975,0.007406344080554645,-0.008977821336841108,1.1642647393195262,,0.0,¿Õ²Ö,0.0
2013-12-16,2408.68,2412.73,2367.43,2367.92,64581674.0,,18.0,-0.1499999999999999,-0.016088820928763625,-0.01704008681354232,0.0007275531030814797,1.1455330924149407,,0.0,¿Õ²Ö,0.0
2013-12-17,2369.25,2373.29,2351.18,2356.38,48483891.0,,2.0,-0.95,-0.004873475455251852,-0.005551432593520826,0.00044160697996553644,1.1399503650058778,,0.0,¿Õ²Ö,0.0
2013-12-18,2356.7,2368.58,2350.45,2357.23,40015207.0,,1.0,-1.0,0.00036072280362242637,0.00010487815166947794,1.5785229886322583e-05,1.1403615710975332,,0.0,¿Õ²Ö,0.0
2013-12-19,2366.21,2370.99,2331.19,2332.41,48095680.0,,3.0,-0.8999999999999999,-0.010529307704381874,-0.014402718109265914,0.0036890989848255007,1.1283543532211948,,0.0,¿Õ²Ö,0.0
2013-12-20,2335.05,2338.88,2278.1,2278.14,65204207.0,,21.0,0.0,-0.023267778821047802,-0.024489130424924666,0.0010117406459413392,1.1021000536986778,,0.0,¿Õ²Ö,0.0
2013-12-23,2283.8,2295.76,2259.57,2284.6,45580285.0,,2.0,-0.95,0.0028356466240002653,0.00023026573880915023,0.0023641848174389413,1.105225219995259,,0.0,¿Õ²Ö,0.0
2013-12-24,2291.12,2312.83,2270.25,2288.25,45599168.0,,3.0,-0.8999999999999999,0.001597653856254988,-0.0013724977535674867,0.002733548805042396,1.1069909873300146,,0.0,¿Õ²Ö,0.0
2013-12-25,2291.75,2305.61,2281.6,2305.11,44005326.0,,2.0,-0.95,0.0073680760406424906,0.005708921125603409,0.001409369605593902,1.115147381100968,,0.0,¿Õ²Ö,0.0
2013-12-26,2299.97,2301.49,2263.92,2265.33,51497563.0,,9.0,-0.6000000000000001,-0.017257310930931746,-0.015179244504563899,-0.002349560932016437,1.0959029360114942,,0.0,¿Õ²Ö,0.0
2013-12-27,2268.53,2315.18,2264.39,2303.48,53389157.0,,13.0,-0.3999999999999999,0.01684081347971378,0.015284618482511562,0.0012924282113424557,1.1143588329487346,,0.0,¿Õ²Ö,0.0
2013-12-30,2313.38,2316.62,2295.64,2299.46,48414308.0,,7.0,-0.7,-0.0017451855453487486,-0.006136433310458771,0.004177329258339579,1.1124140700211407,,0.0,¿Õ²Ö,0.0
2013-12-31,2289.01,2333.07,2287.12,2330.03,56631070.0,,16.0,-0.25,0.013294425647760955,0.017798275214353013,-0.004663999895627602,1.1272029761645599,,0.0,¿Õ²Ö,0.0
2014-01-02,2323.43,2325.99,2310.65,2321.98,45194291.0,,3.0,-0.8999999999999999,-0.0034548911387407566,-0.0007439880553748968,-0.002952241644957554,1.1233086125906466,,0.0,¿Õ²Ö,0.0
2014-01-03,2311.97,2314.84,2280.89,2290.78,59782645.0,,21.0,0.0,-0.01343680824124227,-0.009284229733398671,-0.004430458660281467,1.1082149301675301,,0.0,¿Õ²Ö,0.0
2014-01-06,2286.37,2286.37,2229.33,2238.64,66300403.0,,27.0,0.30000000000000004,-0.022760806362898345,-0.020993367026094566,-0.0020448774653176738,1.0829910647335141,1.0,0.0,¿Õ²Ö,0.0
2014-01-07,2222.31,2246.79,2218.65,2238.0,43753103.0,,2.0,-0.95,-0.0002858878604866666,0.0069393883946584495,-0.0074137320873387536,1.0826814507350913,0.0,1.0,¿ª²Ö,0.0069393883946584495
2014-01-08,2240.64,2262.58,2228.42,2241.91,51348854.0,,11.0,-0.5,0.0017470956210901,0.00044674873233998576,0.0010594831099193236,1.084572998756706,,0.0,Æ½²Ö,0.0010594831099193236
2014-01-09,2236.97,2258.89,2220.8,2222.22,55987041.0,,15.0,-0.30000000000000004,-0.008782689760070683,-0.006712935088030423,-0.0023232138667476088,1.0750475305864764,,0.0,¿Õ²Ö,0.0
2014-01-10,2216.52,2224.49,2200.22,2204.85,54169293.0,,15.0,-0.30000000000000004,-0.007816507816507778,-0.005384363892033301,-0.002684694764694684,1.06664441316053,,0.0,¿Õ²Ö,0.0
2014-01-13,2207.0,2222.07,2183.6,2193.68,50122772.0,,10.0,-0.55,-0.005066104270131766,-0.006154603540914538,0.0008550060094791867,1.0612406813443052,,0.0,¿Õ²Ö,0.0
2014-01-14,2192.84,2214.12,2179.91,2212.85,54049947.0,,16.0,-0.25,0.008738740381459609,0.009004072281250122,-0.0005028722511941641,1.0705145881408162,,0.0,¿Õ²Ö,0.0
2014-01-15,2210.02,2215.9,2193.8,2208.94,48962395.0,,10.0,-0.55,-0.0017669521205684324,-0.0006086103270923366,-0.001398740267076315,1.0686230401192014,,0.0,¿Õ²Ö,0.0
2014-01-16,2209.45,2227.26,2201.56,2211.84,52298902.0,,16.0,-0.25,0.0013128468858367714,0.0009616017772182404,0.00011085226398166448,1.0700259785495552,,0.0,¿Õ²Ö,0.0
2014-01-17,2203.82,2205.97,2175.88,2178.49,50273155.0,,13.0,-0.3999999999999999,-0.015077944155092782,-0.011612285682818153,-0.003745505280671302,1.0538921866004864,,0.0,¿Õ²Ö,0.0
2014-01-20,2173.65,2182.46,2156.46,2165.99,40560154.0,,2.0,-0.95,-0.005737919384527834,-0.003643589176494223,-0.002341455779002799,1.0478450381937892,,0.0,¿Õ²Ö,0.0
2014-01-21,2168.42,2197.92,2168.42,2187.41,40306247.0,,2.0,-0.95,0.009889242332605352,0.008636492144014818,0.0010017542093916365,1.0582074317035057,,0.0,¿Õ²Ö,0.0
2014-01-22,2190.43,2244.13,2187.53,2243.8,70641375.0,,35.0,0.7,0.025779346350250032,0.024242169942359896,0.001260462556173847,1.085487327595799,1.0,0.0,¿Õ²Ö,0.0
