日期,日期,收益率,资金余额
194,2021-08-22 00:00:00,-0.11398565342667855,269199.5285142712
195,2021-08-23 00:00:00,-0.04832228304209252,256191.19270260673
196,2021-08-24 00:00:00,0.0012092707345996434,256500.99721440417
197,2021-08-25 00:00:00,-0.07232366850137995,237949.90412159622
198,2021-08-26 00:00:00,0.0077855560758961495,239802.47644338902
199,2021-08-27 00:00:00,-0.07058300668793338,222876.4966448023
200,2021-08-28 00:00:00,0.031027255106974794,229791.7425635494
201,2021-08-29 00:00:00,0.03576255511235549,238009.68242134253
202,2021-08-30 00:00:00,0.10135463988006865,262133.0680711272
203,2021-08-31 00:00:00,0.3666645951926306,358247.98336202936
204,2021-09-01 00:00:00,0.07359593369802186,384613.5781929913
205,2021-09-02 00:00:00,0.07602894874834609,413855.34421734425
206,2021-09-03 00:00:00,-0.18321660443617604,338030.1733220776
207,2021-09-04 00:00:00,-0.18722125725164473,274743.73928372684
208,2021-09-05 00:00:00,-0.21347251552644164,216093.50213368883
209,2021-09-06 00:00:00,-0.24179705750069147,163842.72917274348
210,2021-09-07 00:00:00,-0.02305292668013781,160065.67475005056
211,2021-09-08 00:00:00,-0.009716738197424912,158510.35849411014
212,2021-09-09 00:00:00,-0.04559181415929192,151283.58368732393
213,2021-09-10 00:00:00,-0.021556186796954924,148022.48649804722
214,2021-09-11 00:00:00,0.18696956088471062,175698.18579965012
215,2021-09-12 00:00:00,0.025753382251777035,180223.00833949225
216,2021-09-13 00:00:00,-0.03660970598861968,173625.0969917989
217,2021-09-14 00:00:00,0.010907743608743914,175518.95503382874
218,2021-09-15 00:00:00,-0.11609988217029188,155141.22503574847
219,2021-09-16 00:00:00,-0.1633436449422324,129799.8918576062
220,2021-09-17 00:00:00,-0.20901053708390482,102670.34674701517
221,2021-09-18 00:00:00,-0.1211772707012273,90229.03434626324
222,2021-09-19 00:00:00,-0.10750287421647342,80529.15381626305
223,2021-09-20 00:00:00,0.0393589743589744,83698.69871646725
224,2021-09-24 00:00:00,-0.062388059701492415,78476.89930400706
225,2021-10-02 00:00:00,2.5103435114503814,275480.87427056616
226,2021-10-03 00:00:00,0.8296695065816038,504038.9552992956
227,2021-10-04 00:00:00,0.5048157764589516,758485.7718842683
228,2021-10-05 00:00:00,0.19980236720554267,910033.0245984683
229,2021-10-06 00:00:00,-0.10670881248202979,812924.481224136
230,2021-10-07 00:00:00,0.08247460000568485,879970.1026479255
231,2021-10-08 00:00:00,-0.05365238905060221,832757.6043477607
232,2021-10-09 00:00:00,-0.013991721113388422,821105.8921926734
233,2021-10-10 00:00:00,0.04823628057327789,860712.9863888508
234,2021-10-11 00:00:00,-0.1294714999870813,749275.184982726
235,2021-10-12 00:00:00,-0.05002912380482205,711789.6039893442
236,2021-10-13 00:00:00,0.04194573896040388,741646.1449130105
237,2021-10-14 00:00:00,0.036786132569473384,768928.4383194194
238,2021-10-15 00:00:00,0.08595965445126885,835025.2611751105
239,2021-10-16 00:00:00,0.10089355862062455,919273.9313131839
240,2021-10-17 00:00:00,0.07902916478551947,991923.3823139658
241,2021-10-18 00:00:00,0.01415497883996597,1005964.0368014874
242,2021-10-19 00:00:00,0.0699883705347275,1076369.8205537603
243,2021-10-20 00:00:00,-0.03028063880836429,1043776.6547933479
