_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,昨日成交额,开盘收盘幅,SMA121开盘比值,SMA121昨日成交额比值,未来60日最高开盘价,未来60日最低开盘价,未来60日最高开盘价日期,未来60日最低开盘价日期,1日后总涨跌幅（未来函数）,10日最高开盘价比值,10日最低开盘价比值,2日后总涨跌幅（未来函数）,20日最高开盘价比值,20日最低开盘价比值,3日后总涨跌幅（未来函数）,30日最高开盘价比值,30日最低开盘价比值,4日后总涨跌幅（未来函数）,40日最高开盘价比值,40日最低开盘价比值,5日后总涨跌幅（未来函数）,50日最高开盘价比值,50日最低开盘价比值,6日后总涨跌幅（未来函数）,60日最高开盘价比值,60日最低开盘价比值,7日后总涨跌幅（未来函数）,70日最高开盘价比值,70日最低开盘价比值,8日后总涨跌幅（未来函数）,80日最高开盘价比值,80日最低开盘价比值,9日后总涨跌幅（未来函数）,90日最高开盘价比值,90日最低开盘价比值,10日后总涨跌幅（未来函数）,100日最高开盘价比值,100日最低开盘价比值,11日后总涨跌幅（未来函数）,110日最高开盘价比值,110日最低开盘价比值,12日后总涨跌幅（未来函数）,120日最高开盘价比值,120日最低开盘价比值,13日后总涨跌幅（未来函数）,130日最高开盘价比值,130日最低开盘价比值,14日后总涨跌幅（未来函数）,140日最高开盘价比值,140日最低开盘价比值,15日后总涨跌幅（未来函数）,150日最高开盘价比值,150日最低开盘价比值,16日后总涨跌幅（未来函数）,160日最高开盘价比值,160日最低开盘价比值
643f5e27556c64e882e58fdd,2021-01-08,8.11,7.84,8.11,7.69,239777,267542584.0,5.21,-2.7295285359801524,-0.22,7.49,603222.0,375032160.0,0.6203473945409321,0.3346884901483959,4.034794750533722,14.94,6.11,36.0,21.0,0.8928571428571397,0.63408913213448,1.0,-5.102040816326525,0.2722390063779791,1.0,-5.612244897959173,0.2677451304060746,1.0,-8.545918367346939,0.2677451304060746,1.0,-5.229591836734693,0.2677451304060746,1.0,-2.933673469387754,0.2677451304060746,1.0,-3.57142857142857,,,-4.336734693877553,,,-3.6989795918367374,,,-6.887755102040815,,,-9.183673469387754,,,-9.948979591836736,,,-11.862244897959185,,,-2.933673469387754,,,-8.673469387755095,,,-12.117346938775508,,
643f5e11556c64e882e4b65f,2021-01-08,19.36,18.91,19.47,18.72,32226,62378347.0,3.9,-1.7151767151767028,-0.33,3.04,603655.0,101595655.0,0.6237006237006293,0.4761958969938927,0.7676318926908655,28.77,14.45,36.0,21.0,-3.754627181385517,0.8708951866846604,1.0,-4.759386567953461,0.6185303514376996,1.0,-8.672659968270757,0.2990885215510582,1.0,-11.210999471179273,0.2898203592814371,1.0,-2.2210470650449565,0.2898203592814371,1.0,-3.437334743521936,0.2898203592814371,1.0,-3.120042305658377,,,-3.754627181385517,,,-3.278688524590168,,,-4.442094130089902,,,-9.994711792702285,,,-9.360126916975142,,,-10.31200423056583,,,-10.100475938656794,,,-12.63881544156531,,,-15.335801163405591,,
643f5dc3556c64e882e263a6,2021-01-08,11.96,12.2,12.64,11.69,135524,165641600.0,7.96,2.2632020117351104,0.27,2.1,603718.0,209176452.0,0.2514668901927974,0.4818967383160454,0.4949468482658514,18.58,10.24,48.0,16.0,-5.901639344262288,0.8965517241379312,1.0,-8.27868852459016,0.8905435591958303,1.0,-11.88524590163934,0.7894389438943895,1.0,-15.000000000000002,0.6375266524520256,1.0,-11.967213114754092,0.5562790697674419,1.0,-9.999999999999986,0.5008375209380235,1.0,-9.26229508196721,,,-8.606557377049173,,,-7.540983606557372,,,1.7213114754098369,,,11.885245901639353,,,0.7377049180327777,,,-9.34426229508196,,,-8.52459016393442,,,-12.295081967213118,,,-17.131147540983605,,
643f5dc3556c64e882e263a7,2021-01-11,12.2,11.48,12.25,11.46,125667,147580580.0,6.48,-5.901639344262288,-0.72,1.95,603718.0,165641600.0,0.0,0.4952278712447791,0.3982258866569576,18.58,10.24,47.0,15.0,-2.526132404181192,0.914542728635682,1.0200668896321068,-6.358885017421612,0.9084139985107968,1.0200668896321068,-9.668989547038343,0.8265582655826558,1.0200668896321068,-6.445993031358888,0.650319829424307,1.0200668896321068,-4.355400696864109,0.5865384615384615,1.0200668896321068,-3.57142857142857,0.5108877721943048,1.0200668896321068,-2.8745644599303177,0.488,1.0200668896321068,-1.7421602787456525,,,8.101045296167243,,,18.90243902439024,,,7.0557491289198415,,,-3.658536585365857,,,-2.7874564459930307,,,-6.794425087108024,,,-11.933797909407671,,,-3.135888501742168,,
643f5e11556c64e882e4b660,2021-01-11,19.15,18.2,19.15,17.91,46082,85893290.0,6.56,-3.754627181385517,-0.71,4.35,603655.0,62378347.0,1.2691697514542577,0.4719496348075451,0.47872187858005,28.77,14.45,35.0,20.0,-1.0439560439560291,0.8614484930274403,1.0,-5.109890109890114,0.6118210862619807,1.0,-7.7472527472527535,0.2958442762243163,1.0,1.5934065934065875,0.2866766467065868,1.0,0.3296703296703507,0.2866766467065868,1.0,0.659340659340657,0.2866766467065868,1.0,0.0,0.2866766467065868,1.0,0.4945054945054927,,,-0.7142857142857117,,,-6.483516483516483,,,-5.824175824175814,,,-6.8131868131868,,,-6.593406593406592,,,-9.230769230769232,,,-12.032967032967024,,,-10.329670329670328,,
643f5d9f556c64e882e1624f,2021-01-13,3.37,3.25,3.45,3.21,422851,141255697.0,7.21,-2.402402402402404,-0.08,13.69,7.0,142797362.0,1.2012012012011963,0.3890118486577245,2.554268224227618,4.71,2.49,40.0,19.0,-4.307692307692312,0.3882488479262673,1.0,-0.3076923076922977,0.3882488479262673,1.0,1.846153846153853,0.3585106382978723,1.0,4.923076923076919,0.3547368421052632,1.0,1.846153846153853,0.3492227979274611,1.0,2.7692307692307683,0.3492227979274611,1.0,-1.846153846153853,0.3492227979274611,1.0,-7.384615384615389,,,-4.61538461538461,,,-7.692307692307687,,,-11.384615384615394,,,-18.76923076923076,,,-16.3076923076923,,,-20.92307692307693,,,-15.076923076923087,,,-20.307692307692317,,
643f5dc3556c64e882e263a9,2021-01-13,11.19,10.75,11.3,10.7,120876,131821385.0,5.36,-3.932082216264521,-0.44,1.88,603718.0,122724202.0,0.0,0.4614778989989878,0.3023569462379116,18.58,10.24,45.0,13.0,-3.534883720930237,0.8388305847076462,1.0,-0.0930232558139509,0.8332092330603127,1.0,2.13953488372094,0.7581300813008129,1.0,2.9767441860465205,0.6158503026967528,1.0,3.720930232558151,0.5439961108410306,1.0,4.930232558139536,0.4703656998738966,1.0,15.441860465116283,0.4674185463659147,1.0,26.97674418604652,,,14.32558139534883,,,2.883720930232569,,,3.8139534883721016,,,-0.4651162790697771,,,-5.95348837209303,,,3.4418604651162754,,,6.418604651162796,,,4.837209302325585,,
643f5dc3556c64e882e263aa,2021-01-14,10.75,10.37,10.78,10.3,107686,112866677.0,4.47,-3.534883720930237,-0.38,1.67,603718.0,131821385.0,0.0,0.4469639439349321,0.330782682961996,18.58,10.24,44.0,12.0,3.567984570877547,0.8058470764617691,1.0,5.882352941176472,0.8004467609828742,1.0,6.750241080038588,0.728319783197832,1.0,7.521697203471556,0.5916345624656025,1.0,8.775313404050156,0.5226057365094798,1.0,19.672131147540984,0.4675946063505872,1.0,31.62970106075218,0.4490392648287385,1.0,18.51494696239151,,,6.653809064609462,,,7.618129218900682,,,3.182256509161041,,,-2.507232401157178,,,7.232401157184176,,,10.318225650916112,,,8.67888138862103,,,6.075216972034725,,
643f5d9f556c64e882e16251,2021-01-15,3.12,3.24,3.38,3.08,372272,119527975.0,9.65,4.180064308681675,0.13,12.05,7.0,122734849.0,0.3215434083601254,0.3639483654522844,2.1289856463306887,4.71,2.49,38.0,17.0,2.160493827160481,0.4976076555023924,1.0,5.246913580246915,0.3594470046082949,1.0,2.160493827160481,0.3594470046082949,1.0,3.0864197530864117,0.3284210526315789,1.0,-1.5432098765432167,0.3284210526315789,1.0,-7.098765432098775,0.3233160621761658,1.0,-4.320987654320996,0.3233160621761658,1.0,-7.407407407407418,,,-11.111111111111116,,,-18.518518518518523,,,-16.049382716049386,,,-20.679012345679027,,,-14.814814814814826,,,-20.06172839506174,,,-20.679012345679027,,,-20.98765432098766,,
643f5e27556c64e882e58fe2,2021-01-15,7.18,7.43,7.56,7.14,220438,229621690.0,5.86,3.6262203626220346,0.26,6.89,603222.0,202051299.0,0.1394700139470073,0.3052528020800388,2.0157487551562867,14.94,6.11,31.0,16.0,2.422611036339184,0.73792394655704,1.0,1.749663526244949,0.3308755760368663,1.0,0.9421265141319024,0.2370419280290525,1.0,1.6150740242261152,0.2370419280290525,1.0,-1.749663526244949,0.2370419280290525,1.0,-4.172274562584111,0.2370419280290525,1.0,-4.979811574697179,0.2370419280290525,1.0,-6.998654104979806,,,2.422611036339184,,,-3.633916554508743,,,-7.267833109017497,,,-8.344549125168243,,,-11.036339165545083,,,-14.804845222072672,,,-14.535666218034994,,,-17.227456258411834,,
643f5dc3556c64e882e263ab,2021-01-15,10.41,10.74,11.07,10.34,149958,160899074.0,7.04,3.567984570877547,0.37,2.33,603718.0,112866677.0,0.385728061716506,0.4365914526359572,0.2869100523785109,18.58,10.24,43.0,11.0,2.234636871508377,0.7803598200899551,1.0,3.0726256983240274,0.7751303052866717,1.0,3.817504655493487,0.7057627118644068,1.0,5.027932960893855,0.5729223995597138,1.0,15.549348230912477,0.5073099415204678,1.0,27.0949720670391,0.4695534506089309,1.0,14.432029795158275,0.4348370927318296,1.0,2.9795158286778367,,,3.910614525139655,,,-0.3724394785847407,,,-5.865921787709505,,,3.5381750465549144,,,6.517690875232773,,,4.934823091247664,,,2.4208566108007368,,,6.703910614525155,,
643f5e11556c64e882e4b665,2021-01-18,18.59,18.26,18.94,17.94,62235,116004785.0,5.41,-1.2439156300702914,-0.23,5.87,603655.0,99376960.0,0.5408328826392639,0.4625985345017279,0.776847568765297,28.77,14.45,30.0,15.0,0.3285870755750153,0.8578680203045684,1.1105137395459976,-0.3285870755750375,0.6910780669144981,1.1105137395459976,0.1642935377875076,0.5051630434782609,1.1105137395459976,-1.04052573932093,0.2871929553530047,1.1105137395459976,-6.790799561883909,0.2782934131736527,1.1105137395459976,-6.1336254107338455,0.2782934131736527,1.1105137395459976,-7.119386637458936,0.2782934131736527,1.1105137395459976,-6.900328587075588,,,-9.5290251916758,,,-12.32201533406353,,,-10.624315443592558,,,-12.650602409638568,,,-15.772179627601313,,,-18.291347207009867,,,-20.92004381161009,,,-20.481927710843383,,
643f5d9f556c64e882e16252,2021-01-18,3.28,3.31,3.43,3.21,305287,101558658.0,6.79,2.160493827160481,0.07,9.88,7.0,119527975.0,1.2345679012345512,0.3846146391572745,2.0438103999750634,4.71,2.49,37.0,16.0,3.021148036253773,0.5815602836879432,1.051282051282051,0.0,0.3778801843317972,1.051282051282051,0.9063444108761364,0.3778801843317972,1.051282051282051,-3.625377643504535,0.3452631578947368,1.051282051282051,-9.063444108761342,0.3452631578947368,1.051282051282051,-6.344410876132933,0.3398963730569947,1.051282051282051,-9.365558912386708,0.3398963730569947,1.051282051282051,-12.990936555891242,,,-20.241691842900305,,,-17.824773413897276,,,-22.35649546827795,,,-16.616314199395777,,,-21.7522658610272,,,-22.35649546827795,,,-22.658610271903324,,,-23.867069486404837,,
643f5e27556c64e882e58fe3,2021-01-18,7.43,7.61,7.84,7.37,207595,223571992.0,6.33,2.422611036339184,0.18,6.49,603222.0,229621690.0,0.0,0.317831183890491,2.2606690881403706,14.94,6.11,30.0,15.0,-0.6570302233902869,0.7904255319148935,1.0348189415041782,-1.4454664914586135,0.3806352459016393,1.0348189415041782,-0.7884362680683377,0.2465980750082974,1.0348189415041782,-4.073587385019717,0.2452954770551337,1.0348189415041782,-6.438896189224708,0.2452954770551337,1.0348189415041782,-7.227332457293045,0.2452954770551337,1.0348189415041782,-9.198423127463862,0.2452954770551337,1.0348189415041782,0.0,,,-5.9132720105124825,,,-9.461235216819986,,,-10.512483574244424,,,-13.140604467805517,,,-16.81997371879107,,,-16.557161629434958,,,-19.18528252299606,,,-18.65965834428384,,
643f5dc3556c64e882e263ac,2021-01-18,10.76,10.98,11.15,10.73,91415,100143346.0,3.91,2.234636871508377,0.24,1.42,603718.0,160899074.0,0.1862197392923592,0.4558890985934234,0.4121105924337942,18.58,10.24,42.0,10.0,0.8196721311475308,0.8065967016491754,1.0336215177713737,1.5482695810564715,0.8011913626209978,1.0336215177713737,2.7322404371584508,0.7390109890109889,1.0336215177713737,13.023679417122036,0.661339889366933,1.0336215177713737,24.316939890710376,0.5243664717348928,1.0336215177713737,11.930783242258649,0.4979176307265155,1.0336215177713737,0.7285974499089187,0.4494569757727652,1.0336215177713737,1.6393442622950838,,,-2.550091074681249,,,-7.923497267759572,,,1.275045537340613,,,4.18943533697631,,,2.6411657559198387,,,0.1821493624772241,,,4.371584699453557,,,1.730418943533696,,
643f5d9f556c64e882e16253,2021-01-19,3.35,3.41,3.43,3.23,288564,96824924.0,6.04,3.021148036253773,0.1,9.34,7.0,101558658.0,1.2084592145015227,0.3948586068168757,1.719398306750894,4.71,2.49,36.0,15.0,-2.9325513196480912,0.6320754716981133,1.073717948717949,-2.052785923753675,0.3859447004608295,1.073717948717949,-6.451612903225811,0.3859447004608295,1.073717948717949,-11.730205278592386,0.3526315789473684,1.073717948717949,-9.090909090909092,0.3526315789473684,1.073717948717949,-12.023460410557185,0.3471502590673575,1.073717948717949,-15.542521994134905,0.3471502590673575,1.073717948717949,-22.580645161290324,,,-20.23460410557184,,,-24.633431085044,,,-19.06158357771261,,,-24.04692082111438,,,-24.633431085044,,,-24.9266862170088,,,-26.099706744868037,,,-26.099706744868037,,
643f5e11556c64e882e4b667,2021-01-20,18.32,18.2,18.55,17.95,30906,56954093.0,3.28,-0.6550218340611424,-0.12,2.92,603655.0,80742084.0,0.0,0.4575972387939535,0.6310153278119341,28.77,14.45,28.0,13.0,0.4945054945054927,0.8993618065783014,1.0943847072879331,-0.7142857142857117,0.7567121024370095,1.0943847072879331,-6.483516483516483,0.5853035143769968,1.0943847072879331,-5.824175824175814,0.2830217827900509,1.0943847072879331,-6.8131868131868,0.274251497005988,1.0943847072879331,-6.593406593406592,0.274251497005988,1.0943847072879331,-9.230769230769232,0.274251497005988,1.0943847072879331,-12.032967032967024,,,-10.329670329670328,,,-12.362637362637363,,,-15.494505494505484,,,-18.021978021978025,,,-20.659340659340664,,,-20.219780219780212,,,-19.890109890109887,,,-11.75824175824176,,
643f5dc3556c64e882e263ae,2021-01-20,11.07,11.15,11.25,10.9,87959,97555216.0,3.16,0.7226738934056121,0.08,1.37,603718.0,95004637.0,0.0,0.4788746996911109,0.2542703538535553,18.58,10.24,40.0,8.0,1.1659192825111964,0.8614785992217899,1.063400576368876,11.30044843049327,0.8298350824587707,1.063400576368876,22.42152466367713,0.7981254506128335,1.063400576368876,10.22421524663677,0.7010766307789741,1.063400576368876,-0.8071748878923701,0.5691516709511568,1.063400576368876,0.0896860986547176,0.5122628412771865,1.063400576368876,-4.035874439461895,0.462406015037594,1.063400576368876,-9.327354260089692,,,-0.2690582959641308,,,2.6008968609865457,,,1.076233183856501,,,-1.3452914798206317,,,2.780269058295959,,,0.1793721973094131,,,4.394618834080721,,,5.470852017937222,,
643f5e11556c64e882e4b668,2021-01-21,18.39,18.29,19.1,18.28,38669,72827483.0,4.51,0.4945054945054927,0.09,3.65,603655.0,56954093.0,1.0439560439560402,0.4601569156195969,0.4454854067459997,28.77,14.45,27.0,12.0,-1.2028430836522608,0.949896694214876,1.0985663082437278,-6.943685073810824,0.7596034696406444,1.0985663082437278,-6.287588846364123,0.5875399361022364,1.0985663082437278,-7.271733187534157,0.2841031978989649,1.0985663082437278,-7.053034445051932,0.2752994011976048,1.0985663082437278,-9.677419354838712,0.2752994011976048,1.0985663082437278,-12.465828321487136,0.2752994011976048,1.0985663082437278,-10.770913067249854,,,-12.793876435210494,,,-15.910333515582275,,,-18.425369054127938,,,-21.049753963914707,,,-20.612356478950243,,,-20.2843083652269,,,-12.192454893384364,,,-3.2804811372334486,,
643f5dc3556c64e882e263af,2021-01-21,11.2,11.28,11.6,11.1,117872,133520544.0,4.48,1.1659192825111964,0.13,1.83,603718.0,97555216.0,0.4484304932735439,0.4901141743247006,0.2676474472194066,18.58,10.24,39.0,7.0,10.017730496453916,0.918032786885246,1.0758885686839577,21.010638297872354,0.8395802098950524,1.0758885686839577,8.953900709219864,0.8327137546468402,1.0758885686839577,-1.9503546099290725,0.7093096896770108,1.0758885686839577,-1.0638297872340383,0.5925925925925926,1.0758885686839577,-5.141843971631211,0.5209302325581395,1.0758885686839577,-10.372340425531911,0.4678362573099414,1.0758885686839577,-1.4184397163120588,,,1.4184397163120588,,,-0.0886524822695022,,,-2.4822695035460973,,,1.5957446808510856,,,-0.9751773049645364,,,3.191489361702149,,,4.255319148936176,,,9.131205673758869,,
643f5d9f556c64e882e16255,2021-01-21,3.31,3.34,3.4,3.28,171320,57360135.0,3.63,0.9063444108761364,0.03,5.55,7.0,67708785.0,0.0,0.3941368078175896,1.1277640752673388,4.71,2.49,34.0,13.0,-4.491017964071853,0.8053527980535279,1.060897435897436,-9.880239520958089,0.3813364055299539,1.060897435897436,-7.18562874251496,0.3813364055299539,1.060897435897436,-10.179640718562863,0.3484210526315789,1.060897435897436,-13.772455089820356,0.3484210526315789,1.060897435897436,-20.95808383233532,0.3430051813471502,1.060897435897436,-18.562874251497,0.3430051813471502,1.060897435897436,-23.05389221556886,,,-17.365269461077848,,,-22.455089820359287,,,-23.05389221556886,,,-23.35329341317365,,,-24.55089820359281,,,-24.55089820359281,,,-17.06586826347305,,,-8.682634730538918,,
643f5e27556c64e882e58fe6,2021-01-21,7.55,7.55,7.64,7.51,110098,117682761.0,1.73,0.6666666666666599,0.05,3.44,603222.0,133608523.0,0.6666666666666599,0.328992621029166,1.3089411213702538,14.94,6.11,27.0,12.0,-3.31125827814569,0.93094944512947,1.051532033426184,-5.695364238410594,0.5313159746657283,1.051532033426184,-6.490066225165569,0.250580816461998,1.051532033426184,-8.476821192052974,0.2492571805876527,1.051532033426184,0.7947019867549754,0.2492571805876527,1.051532033426184,-5.1655629139072845,0.2492571805876527,1.051532033426184,-8.74172185430464,0.2492571805876527,1.051532033426184,-9.80132450331126,,,-12.450331125827809,,,-16.158940397350996,,,-15.89403973509934,,,-18.54304635761589,,,-18.01324503311258,,,-17.880794701986748,,,-12.317880794701985,,,-7.152317880794701,,
643f5e27556c64e882e58fe8,2021-01-25,7.36,7.12,7.36,7.12,117302,119425491.0,3.29,-2.465753424657535,-0.18,3.67,603222.0,131463951.0,0.8219178082191858,0.3246202690831412,1.281790871850896,14.94,6.11,25.0,10.0,-0.8426966292134908,0.9546044098573282,1.0250696378830084,-2.94943820224719,0.64,1.0250696378830084,6.882022471910121,0.247062772742531,1.0250696378830084,0.561797752808979,0.2429844833278309,1.0250696378830084,-3.2303370786516905,0.2429844833278309,1.0250696378830084,-4.353932584269671,0.2429844833278309,1.0250696378830084,-7.162921348314599,0.2429844833278309,1.0250696378830084,-11.09550561797753,0.2429844833278309,1.0250696378830084,-10.81460674157304,,,-13.623595505617969,,,-13.061797752808978,,,-12.92134831460674,,,-7.02247191011236,,,-1.54494382022472,,,8.426966292134818,,,3.08988764044944,,
643f5e11556c64e882e4b66b,2021-01-26,17.14,17.14,17.46,16.97,22896,39927933.0,2.88,0.7050528789659394,0.12,2.16,603655.0,60166234.0,0.7050528789659394,0.431678725157981,0.469870977855791,28.77,14.45,24.0,9.0,-1.0501750291715295,0.9220010758472296,1.02389486260454,-0.8168028004667427,0.7710301394511921,1.02389486260454,-3.617269544924162,0.5476038338658147,1.02389486260454,-6.592765460910144,0.3050364833600285,1.02389486260454,-4.784130688448074,0.2565868263473054,1.02389486260454,-6.942823803967335,0.2565868263473054,1.02389486260454,-10.268378063010497,0.2565868263473054,1.02389486260454,-12.952158693115525,0.2565868263473054,1.02389486260454,-15.75262543757293,,,-15.28588098016337,,,-14.935822637106188,,,-6.301050175029177,,,3.2088681446907907,,,13.65227537922986,,,25.145857642940484,,,34.65577596266043,,
643f5e11556c64e882e4b66d,2021-01-28,16.96,17.0,17.71,16.7,30757,53617608.0,5.96,0.2358490566037652,0.04,2.9,603655.0,35917275.0,0.0,0.429153387370657,0.2816188928060634,28.77,14.45,22.0,7.0,-2.8235294117647136,0.9123184507799892,1.013142174432497,-5.823529411764694,0.7826488232579603,1.013142174432497,-4.000000000000004,0.6192040890836071,1.013142174432497,-6.176470588235294,0.3729111697449428,1.013142174432497,-9.529411764705875,0.2620114321025799,1.013142174432497,-12.235294117647054,0.2538922155688623,1.013142174432497,-15.058823529411768,0.2538922155688623,1.013142174432497,-14.588235294117649,0.2538922155688623,1.013142174432497,-14.235294117647058,,,-5.529411764705894,,,4.058823529411781,,,14.588235294117656,,,26.17647058823529,,,35.76470588235292,,,30.823529411764696,,,38.23529411764706,,
643f5e27556c64e882e58fec,2021-01-29,7.75,7.16,7.75,7.1,300591,312346640.0,8.54,-5.9132720105124825,-0.45,9.39,603222.0,284068416.0,1.8396846254927768,0.3503773725900457,2.717566609791562,14.94,6.11,21.0,6.0,-3.7709497206704015,1.0,1.129737609329446,-4.888268156424591,0.7965056526207605,1.129737609329446,-7.6815642458100575,0.3571428571428571,1.129737609329446,-11.592178770949724,0.2558600198085177,1.129737609329446,-11.312849162011185,0.2558600198085177,1.129737609329446,-14.10614525139664,0.2558600198085177,1.129737609329446,-13.54748603351955,0.2558600198085177,1.129737609329446,-13.407821229050276,0.2558600198085177,1.129737609329446,-7.5418994413407825,,,-2.0949720670391137,,,7.821229050279332,,,2.5139664804469275,,,12.849162011173188,,,24.16201117318437,,,36.731843575418985,,,50.4189944134078,,
643f5e11556c64e882e4b66e,2021-01-29,17.0,16.52,17.1,16.26,28643,48159711.0,4.94,-2.8235294117647136,-0.48,2.7,603655.0,53617608.0,0.0,0.431216104883831,0.4203072702535078,28.77,14.45,21.0,6.0,-3.087167070217911,0.914470145239376,1.0023584905660377,-1.2106537530266248,0.7844946931241347,1.0155316606929512,-3.450363196125905,0.6206644760861628,1.0155316606929512,-6.90072639225181,0.4155463211928624,1.0155316606929512,-9.685230024213077,0.2626293835933879,1.0155316606929512,-12.590799031476996,0.2544910179640718,1.0155316606929512,-12.106537530266348,0.2544910179640718,1.0155316606929512,-11.743341404358354,0.2544910179640718,1.0155316606929512,-2.784503631961266,,,7.082324455205824,,,17.9176755447942,,,29.842615012106545,,,39.7094430992736,,,34.624697336561724,,,42.25181598062954,,,43.46246973365617,,
643f5e27556c64e882e58fed,2021-02-01,7.19,6.89,7.39,6.85,201128,199550865.0,7.54,-3.7709497206704015,-0.27,6.29,603222.0,312346640.0,0.4189944134078249,0.3271401604885344,2.9368615856831863,14.94,6.11,20.0,5.0,-1.1611030478955064,0.9277419354838712,1.0481049562682216,-4.063860667634245,0.7648936170212766,1.0481049562682216,-8.1277213352685,0.3683401639344262,1.0481049562682216,-7.837445573294632,0.2386325921008961,1.0481049562682216,-10.74020319303337,0.2373720699900957,1.0481049562682216,-10.159651669085624,0.2373720699900957,1.0481049562682216,-10.01451378809869,0.2373720699900957,1.0481049562682216,-3.918722786647311,0.2373720699900957,1.0481049562682216,1.741654571843254,,,12.046444121915822,,,6.531204644412192,,,17.271407837445587,,,29.02757619738754,,,42.0899854862119,,,56.31349782293178,,,60.81277213352685,,
643f5e11556c64e882e4b66f,2021-02-01,16.52,16.01,16.6,15.93,20037,32747180.0,4.06,-3.087167070217911,-0.51,1.89,603655.0,48159711.0,0.0,0.4200920919069659,0.3775014190134337,28.77,14.45,20.0,5.0,1.9362898188632016,0.8983143012506797,1.0,-0.3747657713928931,0.7623442547300414,1.0,-3.935040599625239,0.6141263940520446,1.0,-6.808244846970657,0.4489130434782609,1.0,-9.80637101811369,0.2552139657036922,1.0,-9.30668332292318,0.2473053892215569,1.0,-8.931917551530299,0.2473053892215569,1.0,0.3123048094940461,0.2473053892215569,1.0,10.49344159900063,,,21.67395377888819,,,33.9787632729544,,,44.159900062460935,,,38.91317926296063,,,46.7832604622111,,,48.03247970018736,,,35.41536539662709,,
643f5de1556c64e882e3252c,2021-02-02,1.79,1.74,1.79,1.69,1709415,296103200.0,5.59,-2.793296089385477,-0.05,6.98,667.0,245553799.0,0.0,0.4932701724020135,2.136194487112748,2.33,1.54,18.0,2.0,-1.7241379310344862,0.7188755020080321,1.0,-10.91954022988505,0.462532299741602,1.0,-8.62068965517241,0.461340206185567,1.0,-11.494252873563216,0.4452736318407961,1.0,-7.471264367816088,0.4452736318407961,1.0,-7.471264367816088,0.4452736318407961,1.0,-2.873563218390806,0.4452736318407961,1.0,4.022988505747138,0.4452736318407961,1.0,9.195402298850563,,,5.172413793103448,,,6.321839080459779,,,7.471264367816088,,,6.321839080459779,,,9.195402298850563,,,5.747126436781613,,,6.896551724137945,,
643f5d59556c64e882df6258,2021-02-02,7.46,7.44,7.8,7.41,45000,34100005.0,5.26,0.269541778975757,0.02,2.81,603032.0,47402460.0,0.5390835579514919,0.4678619002451626,0.9309707627891826,14.71,7.0,35.0,2.0,-2.016129032258074,0.6566901408450705,1.0,-6.317204301075274,0.5194986072423399,1.0,-5.645161290322587,0.4888597640891219,1.0,-5.913978494623661,0.4788189987163029,1.0,-5.645161290322587,0.4730500951173114,1.0,-3.7634408602150615,0.4697732997481108,1.0,1.0752688172043,0.464797507788162,1.0,11.155913978494604,,,22.311827956989227,,,34.543010752688154,,,29.838709677419352,,,42.876344086021504,,,57.12365591397848,,,62.36559139784945,,,47.8494623655914,,,62.63440860215053,,
643f5e11556c64e882e4b670,2021-02-02,16.01,16.32,16.5,15.91,21298,35039887.0,3.69,1.9362898188632016,0.31,2.01,603655.0,32747180.0,0.0,0.4081774125579429,0.2568461016734202,28.77,14.45,19.0,4.0,-2.267156862745101,0.8705818379554106,1.0,-5.759803921568629,0.7738037699371677,1.0,-8.578431372549023,0.6174315464712689,1.0,-11.519607843137258,0.4836858006042296,1.0,-11.029411764705888,0.2473350841958906,1.0,-10.66176470588236,0.2396706586826347,1.0,-1.5931372549019662,0.2396706586826347,1.0,8.394607843137258,0.2396706586826347,1.0,19.362745098039213,,,31.433823529411757,,,41.42156862745097,,,36.27450980392155,,,43.99509803921568,,,45.22058823529412,,,32.843137254901954,,,33.94607843137254,,
643f5dc3556c64e882e263b7,2021-02-02,10.24,11.12,11.12,9.94,135887,144604818.0,11.67,9.990108803165176,1.01,2.11,603718.0,177682216.0,1.2858555885262302,0.4970096149603489,0.5951738701536714,18.58,10.9,31.0,3.0,2.877697841726623,0.708650519031142,1.0,1.3489208633093552,0.708650519031142,1.0,-1.0791366906474753,0.708650519031142,1.0,3.0575539568345578,0.708650519031142,1.0,0.4496402877697925,0.6485117162761241,1.0,4.676258992805771,0.4990253411306043,1.0,5.755395683453246,0.4738546968995835,1.0,10.701438848920874,0.4277360066833751,1.0,12.5,,,7.913669064748219,,,6.654676258992809,,,2.967625899280568,,,0.0899280575539673,,,10.07194244604317,,,10.431654676258994,,,12.410071942446056,,
643f5d59556c64e882df625a,2021-02-04,7.3,6.97,7.39,6.76,33024,23061012.0,8.64,-4.389574759945136,-0.32,2.06,603032.0,22442630.0,0.137174211248281,0.4639156306952167,0.4609435712760404,14.71,7.0,33.0,0.0,0.7173601147776099,0.6636363636363636,1.0,0.4304160688665792,0.5816733067729083,1.0,0.7173601147776099,0.4783748361730013,1.0,2.725968436154957,0.4685494223363286,1.0,7.890961262553797,0.464968152866242,1.0,18.65136298421808,0.4611497157296272,1.0,30.55954088952655,0.454828660436137,1.0,43.615494978479205,,,38.59397417503588,,,52.51076040172169,,,67.71879483500717,,,73.3142037302726,,,57.819225251076055,,,73.60114777618365,,,79.3400286944046,,,79.77044476327116,,
